Time,Temperature_inside,Temperature_outside
2024-11-26 02:13:00,24.17278289794922,11.086
2024-11-26 02:14:00,24.23725128173828,11.077333333333334
2024-11-26 02:15:00,24.238204956054688,11.068666666666667
2024-11-26 02:16:00,24.296188354492188,11.06
2024-11-26 02:17:00,24.277496337890625,11.051875
2024-11-26 02:18:00,24.18689727783203,11.043750000000001
2024-11-26 02:19:00,24.167823791503903,11.035625
2024-11-26 02:20:00,24.11460876464844,11.0275
2024-11-26 02:21:00,24.080848693847656,11.019375
2024-11-26 02:22:00,24.166297912597656,11.01125
2024-11-26 02:23:00,24.172401428222656,11.003125
2024-11-26 02:24:00,24.16534423828125,10.995000000000001
2024-11-26 02:25:00,24.2156982421875,10.986875
2024-11-26 02:26:00,24.201583862304688,10.97875
2024-11-26 02:27:00,24.14989471435547,10.970625
2024-11-26 02:28:00,24.106979370117188,10.9625
2024-11-26 02:29:00,24.04117584228516,10.954375
2024-11-26 02:30:00,24.04327392578125,10.94625
2024-11-26 02:31:00,24.04327392578125,10.938125
2024-11-26 02:32:00,24.13558959960937,10.93
2024-11-26 02:33:00,24.204254150390625,10.922
2024-11-26 02:34:00,24.219512939453125,10.914
2024-11-26 02:35:00,24.225807189941406,10.906
2024-11-26 02:36:00,24.291229248046875,10.898
2024-11-26 02:37:00,24.266433715820312,10.89
2024-11-26 02:38:00,24.27558898925781,10.882
2024-11-26 02:39:00,24.30706024169922,10.874
2024-11-26 02:40:00,24.32270050048828,10.866
2024-11-26 02:41:00,24.35321807861328,10.858
2024-11-26 02:42:00,24.355697631835938,10.85
2024-11-26 02:43:00,24.309349060058597,10.842
2024-11-26 02:44:00,24.308204650878903,10.834
2024-11-26 02:45:00,24.31678771972656,10.826
2024-11-26 02:46:00,24.306297302246094,10.818
2024-11-26 02:47:00,24.347496032714844,10.81
2024-11-26 02:48:00,24.32994842529297,10.794666666666668
2024-11-26 02:49:00,24.341583251953125,10.779333333333334
2024-11-26 02:50:00,24.375343322753903,10.764000000000001
2024-11-26 02:51:00,24.391746520996094,10.748666666666667
2024-11-26 02:52:00,24.351119995117188,10.733333333333334
2024-11-26 02:53:00,24.373435974121094,10.718
2024-11-26 02:54:00,24.29351806640625,10.702666666666667
2024-11-26 02:55:00,24.29428100585937,10.687333333333333
2024-11-26 02:56:00,24.312782287597656,10.672
2024-11-26 02:57:00,24.340057373046875,10.656666666666666
2024-11-26 02:58:00,24.39403533935547,10.641333333333334
2024-11-26 02:59:00,24.33509826660156,10.626
2024-11-26 03:00:00,24.34101104736328,10.610666666666667
2024-11-26 03:01:00,24.34654235839844,10.595333333333333
2024-11-26 03:02:00,24.35779571533203,10.58
2024-11-26 03:03:00,24.32823181152344,10.566666666666666
2024-11-26 03:04:00,24.28150177001953,10.553333333333333
2024-11-26 03:05:00,24.29351806640625,10.540000000000001
2024-11-26 03:06:00,24.332427978515625,10.526666666666667
2024-11-26 03:07:00,24.31640625,10.513333333333334
2024-11-26 03:08:00,24.29065704345703,10.5
2024-11-26 03:09:00,24.361610412597656,10.486666666666666
2024-11-26 03:10:00,24.40509796142578,10.473333333333334
2024-11-26 03:11:00,24.47986602783203,10.46
2024-11-26 03:12:00,24.356651306152344,10.446666666666667
2024-11-26 03:13:00,24.25556182861328,10.433333333333334
2024-11-26 03:14:00,24.288368225097656,10.42
2024-11-26 03:15:00,24.229812622070312,10.406666666666668
2024-11-26 03:16:00,24.195098876953125,10.393333333333334
2024-11-26 03:17:00,24.117469787597656,10.38
2024-11-26 03:18:00,24.08123016357422,10.373333333333335
2024-11-26 03:19:00,24.1607666015625,10.366666666666667
2024-11-26 03:20:00,24.25689697265625,10.360000000000001
2024-11-26 03:21:00,24.25689697265625,10.353333333333333
2024-11-26 03:22:00,24.262237548828125,10.346666666666668
2024-11-26 03:23:00,24.284744262695312,10.34
2024-11-26 03:24:00,24.26109313964844,10.333333333333334
2024-11-26 03:25:00,24.28302764892578,10.326666666666666
2024-11-26 03:26:00,24.161338806152344,10.32
2024-11-26 03:27:00,24.061203002929688,10.313333333333333
2024-11-26 03:28:00,24.100112915039062,10.306666666666667
2024-11-26 03:29:00,24.19147491455078,10.299999999999999
2024-11-26 03:30:00,24.21302795410156,10.293333333333333
2024-11-26 03:31:00,24.156761169433597,10.286666666666665
2024-11-26 03:32:00,24.07073974609375,10.28
2024-11-26 03:33:00,24.05071258544922,10.257333333333333
2024-11-26 03:34:00,24.01962280273437,10.234666666666666
2024-11-26 03:35:00,24.04327392578125,10.212
2024-11-26 03:36:00,24.10144805908203,10.189333333333332
2024-11-26 03:37:00,24.156761169433597,10.166666666666666
2024-11-26 03:38:00,24.168968200683597,10.144
2024-11-26 03:39:00,24.20787811279297,10.121333333333332
2024-11-26 03:40:00,24.26280975341797,10.098666666666666
2024-11-26 03:41:00,24.259567260742188,10.075999999999999
2024-11-26 03:42:00,24.224853515625,10.053333333333333
2024-11-26 03:43:00,24.26185607910156,10.030666666666667
2024-11-26 03:44:00,24.26376342773437,10.008
2024-11-26 03:45:00,24.31678771972656,9.985333333333333
2024-11-26 03:46:00,24.324989318847656,9.962666666666665
2024-11-26 03:47:00,24.29752349853516,9.94
2024-11-26 03:48:00,24.27845001220703,9.936666666666666
2024-11-26 03:49:00,24.26338195800781,9.933333333333334
2024-11-26 03:50:00,24.297142028808597,9.93
2024-11-26 03:51:00,24.27330017089844,9.926666666666666
2024-11-26 03:52:00,24.305343627929688,9.923333333333334
2024-11-26 03:53:00,24.26700592041016,9.92
2024-11-26 03:54:00,24.25727844238281,9.916666666666666
2024-11-26 03:55:00,24.22676086425781,9.913333333333334
2024-11-26 03:56:00,24.23725128173828,9.91
2024-11-26 03:57:00,24.2218017578125,9.906666666666666
2024-11-26 03:58:00,24.26471710205078,9.903333333333334
2024-11-26 03:59:00,24.29523468017578,9.9
2024-11-26 04:00:00,24.31640625,9.896666666666667
2024-11-26 04:01:00,24.335861206054688,9.893333333333334
2024-11-26 04:02:00,24.347496032714844,9.89
2024-11-26 04:03:00,24.333763122558597,9.89
2024-11-26 04:04:00,24.393081665039062,9.89
2024-11-26 04:05:00,24.393081665039062,9.89
2024-11-26 04:06:00,24.336814880371094,9.89
2024-11-26 04:07:00,24.320411682128903,9.89
2024-11-26 04:08:00,24.36485290527344,9.89
2024-11-26 04:09:00,24.326324462890625,9.89
2024-11-26 04:10:00,24.29332733154297,9.89
2024-11-26 04:11:00,24.323654174804688,9.89
2024-11-26 04:12:00,24.28302764892578,9.89
2024-11-26 04:13:00,24.342918395996094,9.89
2024-11-26 04:14:00,24.390411376953125,9.89
2024-11-26 04:15:00,24.318504333496094,9.89
2024-11-26 04:16:00,24.25403594970703,9.89
2024-11-26 04:17:00,24.22065734863281,9.89
2024-11-26 04:18:00,24.220848083496094,9.89
2024-11-26 04:19:00,24.237632751464844,9.888
2024-11-26 04:20:00,24.271583557128903,9.886000000000001
2024-11-26 04:21:00,24.277496337890625,9.884
2024-11-26 04:22:00,24.17144775390625,9.882
2024-11-26 04:23:00,24.150466918945312,9.88
2024-11-26 04:24:00,24.113845825195312,9.878
2024-11-26 04:25:00,24.03793334960937,9.876
2024-11-26 04:26:00,24.062156677246094,9.874
2024-11-26 04:27:00,24.075698852539062,9.872
2024-11-26 04:28:00,24.17221069335937,9.87
2024-11-26 04:29:00,24.11022186279297,9.868
2024-11-26 04:30:00,24.17125701904297,9.866
2024-11-26 04:31:00,24.137115478515625,9.863999999999999
2024-11-26 04:32:00,24.045753479003903,9.862
2024-11-26 04:33:00,24.08447265625,9.86
2024-11-26 04:34:00,24.05986785888672,9.86
2024-11-26 04:35:00,24.03430938720703,9.86
2024-11-26 04:36:00,24.07093048095703,9.86
2024-11-26 04:37:00,24.045753479003903,9.86
2024-11-26 04:38:00,24.12853240966797,9.86
2024-11-26 04:39:00,24.04975891113281,9.86
2024-11-26 04:40:00,24.04747009277344,9.86
2024-11-26 04:41:00,24.13616180419922,9.86
2024-11-26 04:42:00,24.20063018798828,9.86
2024-11-26 04:43:00,24.23992156982422,9.86
2024-11-26 04:44:00,24.21894073486328,9.86
2024-11-26 04:45:00,24.24488067626953,9.86
2024-11-26 04:46:00,24.18384552001953,9.86
2024-11-26 04:47:00,24.20692443847656,9.86
2024-11-26 04:48:00,24.287033081054688,9.86
2024-11-26 04:49:00,24.312782287597656,9.831999999999999
2024-11-26 04:50:00,24.369430541992188,9.804
2024-11-26 04:51:00,24.301719665527344,9.776
2024-11-26 04:52:00,24.28607940673828,9.748
2024-11-26 04:53:00,24.299049377441406,9.719999999999999
2024-11-26 04:54:00,24.29523468017578,9.692
2024-11-26 04:55:00,24.289894104003903,9.664
2024-11-26 04:56:00,24.29351806640625,9.636
2024-11-26 04:57:00,24.26795959472656,9.607999999999999
2024-11-26 04:58:00,24.310302734375,9.58
2024-11-26 04:59:00,24.31049346923828,9.552
2024-11-26 05:00:00,24.22351837158203,9.524
2024-11-26 05:01:00,24.24144744873047,9.495999999999999
2024-11-26 05:02:00,24.26338195800781,9.468
2024-11-26 05:03:00,24.27520751953125,9.44
2024-11-26 05:04:00,24.2828369140625,9.436
2024-11-26 05:05:00,24.259567260742188,9.432
2024-11-26 05:06:00,24.24545288085937,9.427999999999999
2024-11-26 05:07:00,24.21836853027344,9.424
2024-11-26 05:08:00,24.20024871826172,9.42
2024-11-26 05:09:00,24.31182861328125,9.416
2024-11-26 05:10:00,24.307632446289062,9.412
2024-11-26 05:11:00,24.332427978515625,9.408
2024-11-26 05:12:00,24.314498901367188,9.404
2024-11-26 05:13:00,24.32994842529297,9.4
2024-11-26 05:14:00,24.369239807128903,9.396
2024-11-26 05:15:00,24.32861328125,9.392000000000001
2024-11-26 05:16:00,24.284744262695312,9.388
2024-11-26 05:17:00,24.25861358642578,9.384
2024-11-26 05:18:00,24.27234649658203,9.38
2024-11-26 05:19:00,24.230003356933597,9.38
2024-11-26 05:20:00,24.234962463378903,9.38
2024-11-26 05:21:00,24.18842315673828,9.38
2024-11-26 05:22:00,24.183273315429688,9.38
2024-11-26 05:23:00,24.225425720214844,9.38
2024-11-26 05:24:00,24.15771484375,9.38
2024-11-26 05:25:00,24.088668823242188,9.38
2024-11-26 05:26:00,24.134445190429688,9.38
2024-11-26 05:27:00,24.167633056640625,9.38
2024-11-26 05:28:00,24.12052154541016,9.38
2024-11-26 05:29:00,24.021530151367188,9.38
2024-11-26 05:30:00,23.990249633789062,9.38
2024-11-26 05:31:00,24.05014038085937,9.38
2024-11-26 05:32:00,24.06024932861328,9.38
2024-11-26 05:33:00,24.053001403808597,9.38
2024-11-26 05:34:00,24.07207489013672,9.377500000000001
2024-11-26 05:35:00,23.98624420166016,9.375
2024-11-26 05:36:00,23.9227294921875,9.3725
2024-11-26 05:37:00,23.895263671875,9.370000000000001
2024-11-26 05:38:00,23.895263671875,9.3675
2024-11-26 05:39:00,23.97289276123047,9.365
2024-11-26 05:40:00,23.99311065673828,9.3625
2024-11-26 05:41:00,23.94886016845703,9.36
2024-11-26 05:42:00,23.966217041015625,9.3575
2024-11-26 05:43:00,24.001693725585938,9.355
2024-11-26 05:44:00,23.932838439941406,9.352500000000001
2024-11-26 05:45:00,23.976707458496094,9.35
2024-11-26 05:46:00,24.06940460205078,9.3475
2024-11-26 05:47:00,24.14531707763672,9.345
2024-11-26 05:48:00,24.184226989746094,9.3425
2024-11-26 05:49:00,24.205780029296875,9.34
2024-11-26 05:50:00,24.2340087890625,9.350666666666667
2024-11-26 05:51:00,24.24507141113281,9.361333333333333
2024-11-26 05:52:00,24.274826049804688,9.372
2024-11-26 05:53:00,24.27387237548828,9.382666666666667
2024-11-26 05:54:00,24.23114776611328,9.393333333333333
2024-11-26 05:55:00,24.25498962402344,9.404
2024-11-26 05:56:00,24.24774169921875,9.414666666666667
2024-11-26 05:57:00,24.24182891845703,9.425333333333333
2024-11-26 05:58:00,24.228858947753903,9.436
2024-11-26 05:59:00,24.234390258789062,9.446666666666667
2024-11-26 06:00:00,24.31640625,9.457333333333333
2024-11-26 06:01:00,24.29656982421875,9.468
2024-11-26 06:02:00,24.314117431640625,9.478666666666667
2024-11-26 06:03:00,24.32994842529297,9.489333333333333
2024-11-26 06:04:00,24.26929473876953,9.5
2024-11-26 06:05:00,24.22027587890625,9.486666666666666
2024-11-26 06:06:00,24.24259185791016,9.473333333333333
2024-11-26 06:07:00,24.262428283691406,9.46
2024-11-26 06:08:00,24.32079315185547,9.446666666666667
2024-11-26 06:09:00,24.311256408691406,9.433333333333334
2024-11-26 06:10:00,24.266815185546875,9.42
2024-11-26 06:11:00,24.274253845214844,9.406666666666666
2024-11-26 06:12:00,24.286460876464844,9.393333333333334
2024-11-26 06:13:00,24.307632446289062,9.38
2024-11-26 06:14:00,24.248123168945312,9.366666666666667
2024-11-26 06:15:00,24.18956756591797,9.353333333333333
2024-11-26 06:16:00,24.237632751464844,9.34
2024-11-26 06:17:00,24.18384552001953,9.326666666666668
2024-11-26 06:18:00,24.164962768554688,9.313333333333334
2024-11-26 06:19:00,24.23858642578125,9.3
2024-11-26 06:20:00,24.23725128173828,9.283333333333333
2024-11-26 06:21:00,24.20520782470703,9.266666666666667
2024-11-26 06:22:00,24.258804321289062,9.25
2024-11-26 06:23:00,24.26338195800781,9.233333333333334
2024-11-26 06:24:00,24.207496643066406,9.216666666666667
2024-11-26 06:25:00,24.146270751953125,9.200000000000001
2024-11-26 06:26:00,24.187469482421875,9.183333333333334
2024-11-26 06:27:00,24.17736053466797,9.166666666666668
2024-11-26 06:28:00,24.085044860839844,9.15
2024-11-26 06:29:00,24.114227294921875,9.133333333333335
2024-11-26 06:30:00,24.044227600097656,9.116666666666667
2024-11-26 06:31:00,24.07073974609375,9.100000000000001
2024-11-26 06:32:00,24.014663696289062,9.083333333333334
2024-11-26 06:33:00,23.978805541992188,9.066666666666668
2024-11-26 06:34:00,24.02973175048828,9.05
2024-11-26 06:35:00,24.0570068359375,9.047333333333334
2024-11-26 06:36:00,24.077224731445312,9.044666666666668
2024-11-26 06:37:00,24.056625366210938,9.042
2024-11-26 06:38:00,24.06444549560547,9.039333333333333
2024-11-26 06:39:00,23.995018005371094,9.036666666666667
2024-11-26 06:40:00,24.0631103515625,9.034
2024-11-26 06:41:00,23.97289276123047,9.031333333333334
2024-11-26 06:42:00,23.96106719970703,9.028666666666666
2024-11-26 06:43:00,24.04117584228516,9.026
2024-11-26 06:44:00,24.052047729492188,9.023333333333333
2024-11-26 06:45:00,24.06635284423828,9.020666666666667
2024-11-26 06:46:00,23.959732055664062,9.018
2024-11-26 06:47:00,23.98014068603516,9.015333333333333
2024-11-26 06:48:00,23.951339721679688,9.012666666666666
2024-11-26 06:49:00,23.929405212402344,9.01
2024-11-26 06:50:00,24.010467529296875,9.015333333333333
2024-11-26 06:51:00,24.10469055175781,9.020666666666667
2024-11-26 06:52:00,24.15313720703125,9.026
2024-11-26 06:53:00,24.168968200683597,9.031333333333333
2024-11-26 06:54:00,24.176979064941406,9.036666666666667
2024-11-26 06:55:00,24.20482635498047,9.042
2024-11-26 06:56:00,24.15809631347656,9.047333333333333
2024-11-26 06:57:00,24.225425720214844,9.052666666666667
2024-11-26 06:58:00,24.23114776611328,9.058
2024-11-26 06:59:00,24.251937866210938,9.063333333333333
2024-11-26 07:00:00,24.217605590820312,9.068666666666667
2024-11-26 07:01:00,24.23572540283203,9.074
2024-11-26 07:02:00,24.24869537353516,9.079333333333333
2024-11-26 07:03:00,24.19605255126953,9.084666666666667
2024-11-26 07:04:00,24.169921875,9.09
2024-11-26 07:05:00,24.20482635498047,9.086875
2024-11-26 07:06:00,24.250411987304688,9.08375
2024-11-26 07:07:00,24.22447204589844,9.080625
2024-11-26 07:08:00,24.24545288085937,9.0775
2024-11-26 07:09:00,24.193191528320312,9.074375
2024-11-26 07:10:00,24.126052856445312,9.07125
2024-11-26 07:11:00,24.126052856445312,9.068125
2024-11-26 07:12:00,24.12700653076172,9.065
2024-11-26 07:13:00,24.13787841796875,9.061874999999999
2024-11-26 07:14:00,24.192428588867188,9.05875
2024-11-26 07:15:00,24.15771484375,9.055625
2024-11-26 07:16:00,24.20940399169922,9.052499999999998
2024-11-26 07:17:00,24.205589294433597,9.049375
2024-11-26 07:18:00,24.20063018798828,9.046249999999999
2024-11-26 07:19:00,24.240493774414062,9.043125
2024-11-26 07:20:00,24.14493560791016,9.04
2024-11-26 07:21:00,24.120140075683597,9.053999999999998
2024-11-26 07:22:00,24.199676513671875,9.068
2024-11-26 07:23:00,24.231719970703125,9.081999999999999
2024-11-26 07:24:00,24.262428283691406,9.096
2024-11-26 07:25:00,24.23572540283203,9.11
2024-11-26 07:26:00,24.106788635253903,9.123999999999999
2024-11-26 07:27:00,24.04022216796875,9.138
2024-11-26 07:28:00,24.067115783691406,9.152
2024-11-26 07:29:00,24.04460906982422,9.166
2024-11-26 07:30:00,24.12052154541016,9.18
2024-11-26 07:31:00,24.081802368164062,9.193999999999999
2024-11-26 07:32:00,24.012374877929688,9.208
2024-11-26 07:33:00,24.03411865234375,9.222
2024-11-26 07:34:00,24.073410034179688,9.236
2024-11-26 07:35:00,24.07855987548828,9.25
2024-11-26 07:36:00,24.1485595703125,9.224
2024-11-26 07:37:00,24.162673950195312,9.198
2024-11-26 07:38:00,24.093246459960938,9.172
2024-11-26 07:39:00,24.093246459960938,9.145999999999999
2024-11-26 07:40:00,24.03755187988281,9.12
2024-11-26 07:41:00,24.08771514892578,9.094
2024-11-26 07:42:00,24.085426330566406,9.068
2024-11-26 07:43:00,23.981285095214844,9.042
2024-11-26 07:44:00,24.03144836425781,9.016
2024-11-26 07:45:00,24.01676177978516,8.99
2024-11-26 07:46:00,24.02496337890625,8.964
2024-11-26 07:47:00,24.057579040527344,8.937999999999999
2024-11-26 07:48:00,24.09000396728516,8.911999999999999
2024-11-26 07:49:00,24.10221099853516,8.886
2024-11-26 07:50:00,24.173545837402344,8.86
2024-11-26 07:51:00,24.134445190429688,8.863333333333333
2024-11-26 07:52:00,24.0478515625,8.866666666666665
2024-11-26 07:53:00,23.969268798828125,8.87
2024-11-26 07:54:00,24.12433624267578,8.873333333333333
2024-11-26 07:55:00,24.242210388183597,8.876666666666667
2024-11-26 07:56:00,24.29847717285156,8.879999999999999
2024-11-26 07:57:00,24.320030212402344,8.883333333333333
2024-11-26 07:58:00,24.34654235839844,8.886666666666667
2024-11-26 07:59:00,24.35150146484375,8.89
2024-11-26 08:00:00,24.398231506347656,8.893333333333333
2024-11-26 08:01:00,24.37572479248047,8.896666666666667
2024-11-26 08:02:00,24.355506896972656,8.9
2024-11-26 08:03:00,24.37705993652344,8.903333333333334
2024-11-26 08:04:00,24.36752319335937,8.906666666666666
2024-11-26 08:05:00,24.35245513916016,8.91
2024-11-26 08:06:00,24.355506896972656,8.94
2024-11-26 08:07:00,24.33147430419922,8.97
2024-11-26 08:08:00,24.33605194091797,9.0
2024-11-26 08:09:00,24.370384216308597,9.03
2024-11-26 08:10:00,24.378013610839844,9.06
2024-11-26 08:11:00,24.38488006591797,9.09
2024-11-26 08:12:00,24.368858337402344,9.12
2024-11-26 08:13:00,24.340057373046875,9.15
2024-11-26 08:14:00,24.254226684570312,9.18
2024-11-26 08:15:00,24.236297607421875,9.209999999999999
2024-11-26 08:16:00,24.30896759033203,9.24
2024-11-26 08:17:00,24.320411682128903,9.27
2024-11-26 08:18:00,24.393653869628903,9.299999999999999
2024-11-26 08:19:00,24.37267303466797,9.33
2024-11-26 08:20:00,24.422836303710938,9.36
2024-11-26 08:21:00,24.4873046875,9.372666666666666
2024-11-26 08:22:00,24.527549743652344,9.385333333333334
2024-11-26 08:23:00,24.49054718017578,9.398
2024-11-26 08:24:00,24.49913024902344,9.410666666666666
2024-11-26 08:25:00,24.48139190673828,9.423333333333334
2024-11-26 08:26:00,24.466705322265625,9.436
2024-11-26 08:27:00,24.44438934326172,9.448666666666666
2024-11-26 08:28:00,24.46136474609375,9.461333333333334
2024-11-26 08:29:00,24.46250915527344,9.474
2024-11-26 08:30:00,24.41558837890625,9.486666666666666
2024-11-26 08:31:00,24.392127990722656,9.499333333333334
2024-11-26 08:32:00,24.304771423339844,9.512
2024-11-26 08:33:00,24.35779571533203,9.524666666666667
2024-11-26 08:34:00,24.396705627441406,9.537333333333335
2024-11-26 08:35:00,24.425125122070312,9.55
2024-11-26 08:36:00,24.41082000732422,9.568125
2024-11-26 08:37:00,24.3865966796875,9.58625
2024-11-26 08:38:00,24.344253540039062,9.604375000000001
2024-11-26 08:39:00,24.314117431640625,9.6225
2024-11-26 08:40:00,24.289321899414062,9.640625
2024-11-26 08:41:00,24.16553497314453,9.658750000000001
2024-11-26 08:42:00,24.147987365722656,9.676875
2024-11-26 08:43:00,24.116134643554688,9.695
2024-11-26 08:44:00,24.16229248046875,9.713125
2024-11-26 08:45:00,24.16229248046875,9.73125
2024-11-26 08:46:00,24.28607940673828,9.749375
2024-11-26 08:47:00,24.28302764892578,9.7675
2024-11-26 08:48:00,24.188232421875,9.785625
2024-11-26 08:49:00,24.18785095214844,9.80375
2024-11-26 08:50:00,24.210357666015625,9.821875
2024-11-26 08:51:00,24.29847717285156,9.84
2024-11-26 08:52:00,24.22027587890625,9.873333333333333
2024-11-26 08:53:00,24.210739135742188,9.906666666666666
2024-11-26 08:54:00,24.26776885986328,9.94
2024-11-26 08:55:00,24.40814971923828,9.973333333333333
2024-11-26 08:56:00,24.5635986328125,10.006666666666666
